"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-01-16,"Ontario_12plus",222617,10869,0,0,13038032,.0171,.0008,.0000
2021-01-16,"Undisclosed_or_missing",25,0,0,0,0,.0000,.0000,.0000
2021-01-17,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-17,"18-29yrs",21012,1161,0,0,2454802,.0086,.0005,.0000
2021-01-17,"30-39yrs",37546,2269,0,0,2077137,.0181,.0011,.0000
2021-01-17,"40-49yrs",37265,2516,0,0,1855340,.0201,.0014,.0000
2021-01-17,"50-59yrs",42232,3182,0,0,2019276,.0209,.0016,.0000
2021-01-17,"60-69yrs",35281,2227,0,0,1813493,.0195,.0012,.0000
2021-01-17,"70-79yrs",15721,424,0,0,1181151,.0133,.0004,.0000
2021-01-17,"80+",43550,323,0,0,674976,.0645,.0005,.0000
2021-01-17,"Adults_18plus",232607,12102,0,0,12076175,.0193,.0010,.0000
2021-01-17,"Ontario_12plus",232618,12104,0,0,13038032,.0178,.0009,.0000
2021-01-17,"Undisclosed_or_missing",26,0,0,0,0,.0000,.0000,.0000
2021-01-18,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-18,"18-29yrs",21578,1171,0,0,2454802,.0088,.0005,.0000
2021-01-18,"30-39yrs",38344,2291,0,0,2077137,.0185,.0011,.0000
2021-01-18,"40-49yrs",38040,2524,0,0,1855340,.0205,.0014,.0000
2021-01-18,"50-59yrs",43298,3191,0,0,2019276,.0214,.0016,.0000
2021-01-18,"60-69yrs",36232,2241,0,0,1813493,.0200,.0012,.0000
2021-01-18,"70-79yrs",16282,432,0,0,1181151,.0138,.0004,.0000
2021-01-18,"80+",45523,323,0,0,674976,.0674,.0005,.0000
2021-01-18,"Adults_18plus",239297,12173,0,0,12076175,.0198,.0010,.0000
2021-01-18,"Ontario_12plus",239308,12175,0,0,13038032,.0184,.0009,.0000
2021-01-18,"Undisclosed_or_missing",26,0,0,0,0,.0000,.0000,.0000
2021-01-19,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-19,"18-29yrs",22067,1343,0,0,2454802,.0090,.0005,.0000
2021-01-19,"30-39yrs",39206,2611,0,0,2077137,.0189,.0013,.0000
2021-01-19,"40-49yrs",38963,2981,0,0,1855340,.0210,.0016,.0000
2021-01-19,"50-59yrs",44398,3755,0,0,2019276,.0220,.0019,.0000
2021-01-19,"60-69yrs",37506,2721,0,0,1813493,.0207,.0015,.0000
2021-01-19,"70-79yrs",17297,516,0,0,1181151,.0146,.0004,.0000
2021-01-19,"80+",49559,341,0,0,674976,.0734,.0005,.0000
2021-01-19,"Adults_18plus",248996,14268,0,0,12076175,.0206,.0012,.0000
2021-01-19,"Ontario_12plus",249007,14270,0,0,13038032,.0191,.0011,.0000
2021-01-19,"Undisclosed_or_missing",27,0,0,0,0,.0000,.0000,.0000
2021-01-20,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-20,"18-29yrs",22461,1633,0,0,2454802,.0091,.0007,.0000
2021-01-20,"30-39yrs",39795,3310,0,0,2077137,.0192,.0016,.0000
2021-01-20,"40-49yrs",39558,3754,0,0,1855340,.0213,.0020,.0000
2021-01-20,"50-59yrs",45202,4626,0,0,2019276,.0224,.0023,.0000
2021-01-20,"60-69yrs",38426,3468,0,0,1813493,.0212,.0019,.0000
2021-01-20,"70-79yrs",18096,670,0,0,1181151,.0153,.0006,.0000
2021-01-20,"80+",52649,378,0,0,674976,.0780,.0006,.0000
2021-01-20,"Adults_18plus",256187,17839,0,0,12076175,.0212,.0015,.0000
2021-01-20,"Ontario_12plus",256198,17841,0,0,13038032,.0197,.0014,.0000
2021-01-20,"Undisclosed_or_missing",28,0,0,0,0,.0000,.0000,.0000
2021-01-21,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-21,"18-29yrs",22771,2040,0,0,2454802,.0093,.0008,.0000
2021-01-21,"30-39yrs",40251,4133,0,0,2077137,.0194,.0020,.0000
2021-01-21,"40-49yrs",40038,4626,0,0,1855340,.0216,.0025,.0000
2021-01-21,"50-59yrs",45823,5670,0,0,2019276,.0227,.0028,.0000
2021-01-21,"60-69yrs",39264,4227,0,0,1813493,.0217,.0023,.0000
2021-01-21,"70-79yrs",18938,813,0,0,1181151,.0160,.0007,.0000
2021-01-21,"80+",55941,423,0,0,674976,.0829,.0006,.0000
2021-01-21,"Adults_18plus",263026,21932,0,0,12076175,.0218,.0018,.0000
2021-01-21,"Ontario_12plus",263037,21934,0,0,13038032,.0202,.0017,.0000
2021-01-21,"Undisclosed_or_missing",29,0,0,0,0,.0000,.0000,.0000
2021-01-22,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-22,"18-29yrs",22921,2498,0,0,2454802,.0093,.0010,.0000
2021-01-22,"30-39yrs",40468,5036,0,0,2077137,.0195,.0024,.0000
2021-01-22,"40-49yrs",40215,5584,0,0,1855340,.0217,.0030,.0000
2021-01-22,"50-59yrs",46034,6781,0,0,2019276,.0228,.0034,.0000
2021-01-22,"60-69yrs",39706,5158,0,0,1813493,.0219,.0028,.0000
2021-01-22,"70-79yrs",19584,1047,0,0,1181151,.0166,.0009,.0000
2021-01-22,"80+",58385,523,0,0,674976,.0865,.0008,.0000
2021-01-22,"Adults_18plus",267313,26627,0,0,12076175,.0221,.0022,.0000
2021-01-22,"Ontario_12plus",267324,26629,0,0,13038032,.0205,.0020,.0000
2021-01-22,"Undisclosed_or_missing",30,0,0,0,0,.0000,.0000,.0000
2021-01-23,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-23,"18-29yrs",23082,2989,0,0,2454802,.0094,.0012,.0000
2021-01-23,"30-39yrs",40659,5964,0,0,2077137,.0196,.0029,.0000
2021-01-23,"40-49yrs",40357,6545,0,0,1855340,.0218,.0035,.0000
2021-01-23,"50-59yrs",46236,7737,0,0,2019276,.0229,.0038,.0000
2021-01-23,"60-69yrs",40025,5934,0,0,1813493,.0221,.0033,.0000
2021-01-23,"70-79yrs",20105,1270,0,0,1181151,.0170,.0011,.0000
2021-01-23,"80+",59862,577,0,0,674976,.0887,.0009,.0000
2021-01-23,"Adults_18plus",270326,31016,0,0,12076175,.0224,.0026,.0000
2021-01-23,"Ontario_12plus",270337,31018,0,0,13038032,.0207,.0024,.0000
2021-01-23,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-24,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-24,"18-29yrs",23192,3277,0,0,2454802,.0094,.0013,.0000
2021-01-24,"30-39yrs",40755,6476,0,0,2077137,.0196,.0031,.0000
2021-01-24,"40-49yrs",40427,7121,0,0,1855340,.0218,.0038,.0000
2021-01-24,"50-59yrs",46321,8354,0,0,2019276,.0229,.0041,.0000
2021-01-24,"60-69yrs",40156,6368,0,0,1813493,.0221,.0035,.0000
2021-01-24,"70-79yrs",20335,1356,0,0,1181151,.0172,.0011,.0000
2021-01-24,"80+",60955,600,0,0,674976,.0903,.0009,.0000
2021-01-24,"Adults_18plus",272141,33552,0,0,12076175,.0225,.0028,.0000
2021-01-24,"Ontario_12plus",272152,33554,0,0,13038032,.0209,.0026,.0000
2021-01-24,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-25,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-25,"18-29yrs",23235,3811,0,0,2454802,.0095,.0016,.0000
2021-01-25,"30-39yrs",40824,7344,0,0,2077137,.0197,.0035,.0000
2021-01-25,"40-49yrs",40485,8078,0,0,1855340,.0218,.0044,.0000
2021-01-25,"50-59yrs",46386,9380,0,0,2019276,.0230,.0046,.0000
2021-01-25,"60-69yrs",40239,7048,0,0,1813493,.0222,.0039,.0000
2021-01-25,"70-79yrs",20454,1519,0,0,1181151,.0173,.0013,.0000
2021-01-25,"80+",61535,636,0,0,674976,.0912,.0009,.0000
2021-01-25,"Adults_18plus",273158,37816,0,0,12076175,.0226,.0031,.0000
2021-01-25,"Ontario_12plus",273170,37818,0,0,13038032,.0210,.0029,.0000
2021-01-25,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-26,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-26,"18-29yrs",23393,4502,0,0,2454802,.0095,.0018,.0000
2021-01-26,"30-39yrs",40984,8768,0,0,2077137,.0197,.0042,.0000
2021-01-26,"40-49yrs",40618,9565,0,0,1855340,.0219,.0052,.0000
2021-01-26,"50-59yrs",46510,10937,0,0,2019276,.0230,.0054,.0000
2021-01-26,"60-69yrs",40437,8083,0,0,1813493,.0223,.0045,.0000
2021-01-26,"70-79yrs",20854,1755,0,0,1181151,.0177,.0015,.0000
2021-01-26,"80+",63197,704,0,0,674976,.0936,.0010,.0000
2021-01-26,"Adults_18plus",275993,44314,0,0,12076175,.0229,.0037,.0000
2021-01-26,"Ontario_12plus",276005,44316,0,0,13038032,.0212,.0034,.0000
2021-01-26,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-27,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-27,"18-29yrs",23477,5205,0,0,2454802,.0096,.0021,.0000
2021-01-27,"30-39yrs",41090,10325,0,0,2077137,.0198,.0050,.0000
2021-01-27,"40-49yrs",40742,11066,0,0,1855340,.0220,.0060,.0000
2021-01-27,"50-59yrs",46656,12510,0,0,2019276,.0231,.0062,.0000
2021-01-27,"60-69yrs",40720,9319,0,0,1813493,.0225,.0051,.0000
2021-01-27,"70-79yrs",21355,2090,0,0,1181151,.0181,.0018,.0000
2021-01-27,"80+",64790,802,0,0,674976,.0960,.0012,.0000
2021-01-27,"Adults_18plus",278830,51317,0,0,12076175,.0231,.0042,.0000
2021-01-27,"Ontario_12plus",278842,51319,0,0,13038032,.0214,.0039,.0000
2021-01-27,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-28,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-28,"18-29yrs",23590,5993,0,0,2454802,.0096,.0024,.0000
2021-01-28,"30-39yrs",41243,12053,0,0,2077137,.0199,.0058,.0000
2021-01-28,"40-49yrs",40888,12476,0,0,1855340,.0220,.0067,.0000
2021-01-28,"50-59yrs",46907,14122,0,0,2019276,.0232,.0070,.0000
2021-01-28,"60-69yrs",41268,10532,0,0,1813493,.0228,.0058,.0000
2021-01-28,"70-79yrs",22180,2486,0,0,1181151,.0188,.0021,.0000
2021-01-28,"80+",68466,992,0,0,674976,.1014,.0015,.0000
2021-01-28,"Adults_18plus",284542,58654,0,0,12076175,.0236,.0049,.0000
2021-01-28,"Ontario_12plus",284554,58656,0,0,13038032,.0218,.0045,.0000
2021-01-28,"Undisclosed_or_missing",32,0,0,0,0,.0000,.0000,.0000
2021-01-29,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-29,"18-29yrs",23769,6634,0,0,2454802,.0097,.0027,.0000
2021-01-29,"30-39yrs",41388,13295,0,0,2077137,.0199,.0064,.0000
2021-01-29,"40-49yrs",40996,13720,0,0,1855340,.0221,.0074,.0000
2021-01-29,"50-59yrs",47049,15593,0,0,2019276,.0233,.0077,.0000
2021-01-29,"60-69yrs",41573,11651,0,0,1813493,.0229,.0064,.0000
2021-01-29,"70-79yrs",22669,2983,0,0,1181151,.0192,.0025,.0000
2021-01-29,"80+",70362,2155,0,0,674976,.1042,.0032,.0000
2021-01-29,"Adults_18plus",287806,66031,0,0,12076175,.0238,.0055,.0000
2021-01-29,"Ontario_12plus",287818,66033,0,0,13038032,.0221,.0051,.0000
2021-01-29,"Undisclosed_or_missing",32,1,0,0,0,.0000,.0000,.0000
2021-01-30,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-30,"18-29yrs",23917,7242,0,0,2454802,.0097,.0030,.0000
2021-01-30,"30-39yrs",41527,14618,0,0,2077137,.0200,.0070,.0000
2021-01-30,"40-49yrs",41116,14942,0,0,1855340,.0222,.0081,.0000
2021-01-30,"50-59yrs",47215,17038,0,0,2019276,.0234,.0084,.0000
2021-01-30,"60-69yrs",41856,12718,0,0,1813493,.0231,.0070,.0000
2021-01-30,"70-79yrs",23133,3336,0,0,1181151,.0196,.0028,.0000
2021-01-30,"80+",71731,2558,0,0,674976,.1063,.0038,.0000
2021-01-30,"Adults_18plus",290495,72452,0,0,12076175,.0241,.0060,.0000
2021-01-30,"Ontario_12plus",290508,72454,0,0,13038032,.0223,.0056,.0000
2021-01-30,"Undisclosed_or_missing",33,1,0,0,0,.0000,.0000,.0000
2021-01-31,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-01-31,"18-29yrs",24008,7328,0,0,2454802,.0098,.0030,.0000
2021-01-31,"30-39yrs",41614,14756,0,0,2077137,.0200,.0071,.0000
2021-01-31,"40-49yrs",41172,15084,0,0,1855340,.0222,.0081,.0000
2021-01-31,"50-59yrs",47268,17168,0,0,2019276,.0234,.0085,.0000
2021-01-31,"60-69yrs",41951,12894,0,0,1813493,.0231,.0071,.0000
2021-01-31,"70-79yrs",23350,3549,0,0,1181151,.0198,.0030,.0000
2021-01-31,"80+",72670,3440,0,0,674976,.1077,.0051,.0000
2021-01-31,"Adults_18plus",292033,74219,0,0,12076175,.0242,.0061,.0000
2021-01-31,"Ontario_12plus",292046,74221,0,0,13038032,.0224,.0057,.0000
2021-01-31,"Undisclosed_or_missing",33,1,0,0,0,.0000,.0000,.0000
2021-02-01,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-02-01,"18-29yrs",24059,7360,0,0,2454802,.0098,.0030,.0000
2021-02-01,"30-39yrs",41650,14798,0,0,2077137,.0201,.0071,.0000
2021-02-01,"40-49yrs",41197,15150,0,0,1855340,.0222,.0082,.0000
2021-02-01,"50-59yrs",47290,17252,0,0,2019276,.0234,.0085,.0000
2021-02-01,"60-69yrs",41995,13078,0,0,1813493,.0232,.0072,.0000
2021-02-01,"70-79yrs",23448,3858,0,0,1181151,.0199,.0033,.0000
2021-02-01,"80+",72850,4329,0,0,674976,.1079,.0064,.0000
2021-02-01,"Adults_18plus",292489,75825,0,0,12076175,.0242,.0063,.0000
2021-02-01,"Ontario_12plus",292502,75827,0,0,13038032,.0224,.0058,.0000
2021-02-01,"Undisclosed_or_missing",33,1,0,0,0,.0000,.0000,.0000
2021-02-02,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-02-02,"18-29yrs",24260,7432,0,0,2454802,.0099,.0030,.0000
2021-02-02,"30-39yrs",41829,14966,0,0,2077137,.0201,.0072,.0000
2021-02-02,"40-49yrs",41337,15317,0,0,1855340,.0223,.0083,.0000
2021-02-02,"50-59yrs",47436,17488,0,0,2019276,.0235,.0087,.0000
2021-02-02,"60-69yrs",42165,13414,0,0,1813493,.0233,.0074,.0000
2021-02-02,"70-79yrs",23645,4291,0,0,1181151,.0200,.0036,.0000
2021-02-02,"80+",73146,5909,0,0,674976,.1084,.0088,.0000
2021-02-02,"Adults_18plus",293818,78817,0,0,12076175,.0243,.0065,.0000
2021-02-02,"Ontario_12plus",293831,78819,0,0,13038032,.0225,.0060,.0000
2021-02-02,"Undisclosed_or_missing",34,1,0,0,0,.0000,.0000,.0000
2021-02-03,"12-17yrs",14,2,0,0,961857,.0000,.0000,.0000
2021-02-03,"18-29yrs",24481,7566,0,0,2454802,.0100,.0031,.0000
2021-02-03,"30-39yrs",42075,15242,0,0,2077137,.0203,.0073,.0000
2021-02-03,"40-49yrs",41504,15589,0,0,1855340,.0224,.0084,.0000
2021-02-03,"50-59yrs",47648,17849,0,0,2019276,.0236,.0088,.0000
2021-02-03,"60-69yrs",42373,13889,0,0,1813493,.0234,.0077,.0000
2021-02-03,"70-79yrs",23907,4932,0,0,1181151,.0202,.0042,.0000
2021-02-03,"80+",73509,8201,0,0,674976,.1089,.0122,.0000
2021-02-03,"Adults_18plus",295497,83268,0,0,12076175,.0245,.0069,.0000
2021-02-03,"Ontario_12plus",295511,83270,0,0,13038032,.0227,.0064,.0000
2021-02-03,"Undisclosed_or_missing",35,1,0,0,0,.0000,.0000,.0000
2021-02-04,"12-17yrs",15,3,0,0,961857,.0000,.0000,.0000
2021-02-04,"18-29yrs",24766,7810,0,0,2454802,.0101,.0032,.0000
2021-02-04,"30-39yrs",42371,15639,0,0,2077137,.0204,.0075,.0000
2021-02-04,"40-49yrs",41700,16000,0,0,1855340,.0225,.0086,.0000
2021-02-04,"50-59yrs",47826,18359,0,0,2019276,.0237,.0091,.0000
2021-02-04,"60-69yrs",42543,14474,0,0,1813493,.0235,.0080,.0000
2021-02-04,"70-79yrs",24143,5846,0,0,1181151,.0204,.0049,.0000
2021-02-04,"80+",73828,12425,0,0,674976,.1094,.0184,.0000
2021-02-04,"Adults_18plus",297177,90553,0,0,12076175,.0246,.0075,.0000
2021-02-04,"Ontario_12plus",297192,90556,0,0,13038032,.0228,.0069,.0000
2021-02-04,"Undisclosed_or_missing",36,2,0,0,0,.0000,.0000,.0000
2021-02-05,"12-17yrs",15,3,0,0,961857,.0000,.0000,.0000
2021-02-05,"18-29yrs",24976,8005,0,0,2454802,.0102,.0033,.0000
2021-02-05,"30-39yrs",42552,15961,0,0,2077137,.0205,.0077,.0000
2021-02-05,"40-49yrs",41862,16381,0,0,1855340,.0226,.0088,.0000
2021-02-05,"50-59yrs",48014,18865,0,0,2019276,.0238,.0093,.0000
2021-02-05,"60-69yrs",42752,15199,0,0,1813493,.0236,.0084,.0000
2021-02-05,"70-79yrs",24413,6781,0,0,1181151,.0207,.0057,.0000
2021-02-05,"80+",74038,16258,0,0,674976,.1097,.0241,.0000
2021-02-05,"Adults_18plus",298607,97450,0,0,12076175,.0247,.0081,.0000
2021-02-05,"Ontario_12plus",298622,97453,0,0,13038032,.0229,.0075,.0000
2021-02-05,"Undisclosed_or_missing",36,3,0,0,0,.0000,.0000,.0000
2021-02-06,"12-17yrs",17,3,0,0,961857,.0000,.0000,.0000
2021-02-06,"18-29yrs",25213,8266,0,0,2454802,.0103,.0034,.0000
2021-02-06,"30-39yrs",42789,16429,0,0,2077137,.0206,.0079,.0000
2021-02-06,"40-49yrs",42042,16898,0,0,1855340,.0227,.0091,.0000
2021-02-06,"50-59yrs",48221,19569,0,0,2019276,.0239,.0097,.0000
2021-02-06,"60-69yrs",42986,16126,0,0,1813493,.0237,.0089,.0000
2021-02-06,"70-79yrs",24726,7827,0,0,1181151,.0209,.0066,.0000
2021-02-06,"80+",74446,21060,0,0,674976,.1103,.0312,.0000
2021-02-06,"Adults_18plus",300423,106175,0,0,12076175,.0249,.0088,.0000
2021-02-06,"Ontario_12plus",300440,106178,0,0,13038032,.0230,.0081,.0000
2021-02-06,"Undisclosed_or_missing",36,6,0,0,0,.0000,.0000,.0000
2021-02-07,"12-17yrs",17,3,0,0,961857,.0000,.0000,.0000
2021-02-07,"18-29yrs",25301,8515,0,0,2454802,.0103,.0035,.0000
2021-02-07,"30-39yrs",42890,16835,0,0,2077137,.0206,.0081,.0000
2021-02-07,"40-49yrs",42112,17310,0,0,1855340,.0227,.0093,.0000
2021-02-07,"50-59yrs",48311,20177,0,0,2019276,.0239,.0100,.0000
2021-02-07,"60-69yrs",43159,16792,0,0,1813493,.0238,.0093,.0000
2021-02-07,"70-79yrs",25011,8501,0,0,1181151,.0212,.0072,.0000
2021-02-07,"80+",75330,23829,0,0,674976,.1116,.0353,.0000
2021-02-07,"Adults_18plus",302114,111959,0,0,12076175,.0250,.0093,.0000
2021-02-07,"Ontario_12plus",302131,111962,0,0,13038032,.0232,.0086,.0000
2021-02-07,"Undisclosed_or_missing",36,6,0,0,0,.0000,.0000,.0000
2021-02-08,"12-17yrs",17,3,0,0,961857,.0000,.0000,.0000
2021-02-08,"18-29yrs",25402,8746,0,0,2454802,.0103,.0036,.0000
2021-02-08,"30-39yrs",42998,17195,0,0,2077137,.0207,.0083,.0000
2021-02-08,"40-49yrs",42217,17650,0,0,1855340,.0228,.0095,.0000
2021-02-08,"50-59yrs",48476,20631,0,0,2019276,.0240,.0102,.0000
2021-02-08,"60-69yrs",43413,17330,0,0,1813493,.0239,.0096,.0000
2021-02-08,"70-79yrs",25416,9063,0,0,1181151,.0215,.0077,.0000
2021-02-08,"80+",77240,26412,0,0,674976,.1144,.0391,.0000
2021-02-08,"Adults_18plus",305162,117027,0,0,12076175,.0253,.0097,.0000
2021-02-08,"Ontario_12plus",305179,117030,0,0,13038032,.0234,.0090,.0000
2021-02-08,"Undisclosed_or_missing",36,6,0,0,0,.0000,.0000,.0000
2021-02-09,"12-17yrs",17,3,0,0,961857,.0000,.0000,.0000
2021-02-09,"18-29yrs",25692,9230,0,0,2454802,.0105,.0038,.0000
2021-02-09,"30-39yrs",43269,18027,0,0,2077137,.0208,.0087,.0000
2021-02-09,"40-49yrs",42461,18562,0,0,1855340,.0229,.0100,.0000
2021-02-09,"50-59yrs",48770,21759,0,0,2019276,.0242,.0108,.0000
2021-02-09,"60-69yrs",43806,18495,0,0,1813493,.0242,.0102,.0000
2021-02-09,"70-79yrs",25901,10143,0,0,1181151,.0219,.0086,.0000
2021-02-09,"80+",79081,31877,0,0,674976,.1172,.0472,.0000
2021-02-09,"Adults_18plus",308980,128093,0,0,12076175,.0256,.0106,.0000
2021-02-09,"Ontario_12plus",308997,128096,0,0,13038032,.0237,.0098,.0000
2021-02-09,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-10,"12-17yrs",17,3,0,0,961857,.0000,.0000,.0000
2021-02-10,"18-29yrs",26020,9870,0,0,2454802,.0106,.0040,.0000
2021-02-10,"30-39yrs",43642,18929,0,0,2077137,.0210,.0091,.0000
2021-02-10,"40-49yrs",42776,19607,0,0,1855340,.0231,.0106,.0000
2021-02-10,"50-59yrs",49183,23002,0,0,2019276,.0244,.0114,.0000
2021-02-10,"60-69yrs",44368,19947,0,0,1813493,.0245,.0110,.0000
2021-02-10,"70-79yrs",26527,11155,0,0,1181151,.0225,.0094,.0000
2021-02-10,"80+",81348,36076,0,0,674976,.1205,.0534,.0000
2021-02-10,"Adults_18plus",313864,138586,0,0,12076175,.0260,.0115,.0000
2021-02-10,"Ontario_12plus",313881,138589,0,0,13038032,.0241,.0106,.0000
2021-02-10,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-11,"12-17yrs",19,3,0,0,961857,.0000,.0000,.0000
2021-02-11,"18-29yrs",26236,10622,0,0,2454802,.0107,.0043,.0000
2021-02-11,"30-39yrs",43898,20159,0,0,2077137,.0211,.0097,.0000
2021-02-11,"40-49yrs",42997,20988,0,0,1855340,.0232,.0113,.0000
2021-02-11,"50-59yrs",49441,24733,0,0,2019276,.0245,.0122,.0000
2021-02-11,"60-69yrs",44720,21519,0,0,1813493,.0247,.0119,.0000
2021-02-11,"70-79yrs",27013,12285,0,0,1181151,.0229,.0104,.0000
2021-02-11,"80+",83404,40658,0,0,674976,.1236,.0602,.0000
2021-02-11,"Adults_18plus",317709,150964,0,0,12076175,.0263,.0125,.0000
2021-02-11,"Ontario_12plus",317728,150967,0,0,13038032,.0244,.0116,.0000
2021-02-11,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-12,"12-17yrs",19,3,0,0,961857,.0000,.0000,.0000
2021-02-12,"18-29yrs",26380,11738,0,0,2454802,.0107,.0048,.0000
2021-02-12,"30-39yrs",44098,22126,0,0,2077137,.0212,.0107,.0000
2021-02-12,"40-49yrs",43168,22940,0,0,1855340,.0233,.0124,.0000
2021-02-12,"50-59yrs",49639,26871,0,0,2019276,.0246,.0133,.0000
2021-02-12,"60-69yrs",45006,23451,0,0,1813493,.0248,.0129,.0000
2021-02-12,"70-79yrs",27381,13517,0,0,1181151,.0232,.0114,.0000
2021-02-12,"80+",84097,45829,0,0,674976,.1246,.0679,.0000
2021-02-12,"Adults_18plus",319769,166472,0,0,12076175,.0265,.0138,.0000
2021-02-12,"Ontario_12plus",319788,166475,0,0,13038032,.0245,.0128,.0000
2021-02-12,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-13,"12-17yrs",20,3,0,0,961857,.0000,.0000,.0000
2021-02-13,"18-29yrs",26613,12887,0,0,2454802,.0108,.0052,.0000
2021-02-13,"30-39yrs",44398,24069,0,0,2077137,.0214,.0116,.0000
2021-02-13,"40-49yrs",43378,24862,0,0,1855340,.0234,.0134,.0000
2021-02-13,"50-59yrs",49861,28999,0,0,2019276,.0247,.0144,.0000
2021-02-13,"60-69yrs",45313,25319,0,0,1813493,.0250,.0140,.0000
2021-02-13,"70-79yrs",27820,14556,0,0,1181151,.0236,.0123,.0000
2021-02-13,"80+",84786,49513,0,0,674976,.1256,.0734,.0000
2021-02-13,"Adults_18plus",322169,180205,0,0,12076175,.0267,.0149,.0000
2021-02-13,"Ontario_12plus",322189,180208,0,0,13038032,.0247,.0138,.0000
2021-02-13,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-14,"12-17yrs",20,3,0,0,961857,.0000,.0000,.0000
2021-02-14,"18-29yrs",26689,14002,0,0,2454802,.0109,.0057,.0000
2021-02-14,"30-39yrs",44485,25939,0,0,2077137,.0214,.0125,.0000
2021-02-14,"40-49yrs",43435,26721,0,0,1855340,.0234,.0144,.0000
2021-02-14,"50-59yrs",49923,31026,0,0,2019276,.0247,.0154,.0000
2021-02-14,"60-69yrs",45443,27168,0,0,1813493,.0251,.0150,.0000
2021-02-14,"70-79yrs",28012,15343,0,0,1181151,.0237,.0130,.0000
2021-02-14,"80+",85058,51902,0,0,674976,.1260,.0769,.0000
2021-02-14,"Adults_18plus",323045,192101,0,0,12076175,.0268,.0159,.0000
2021-02-14,"Ontario_12plus",323065,192104,0,0,13038032,.0248,.0147,.0000
2021-02-14,"Undisclosed_or_missing",36,7,0,0,0,.0000,.0000,.0000
2021-02-15,"12-17yrs",20,3,0,0,961857,.0000,.0000,.0000
2021-02-15,"18-29yrs",26731,14734,0,0,2454802,.0109,.0060,.0000
2021-02-15,"30-39yrs",44547,27077,0,0,2077137,.0214,.0130,.0000
2021-02-15,"40-49yrs",43484,27951,0,0,1855340,.0234,.0151,.0000
2021-02-15,"50-59yrs",49976,32361,0,0,2019276,.0247,.0160,.0000
2021-02-15,"60-69yrs",45525,28270,0,0,1813493,.0251,.0156,.0000
2021-02-15,"70-79yrs",28123,15832,0,0,1181151,.0238,.0134,.0000
2021-02-15,"80+",85097,53178,0,0,674976,.1261,.0788,.0000
2021-02-15,"Adults_18plus",323483,199403,0,0,12076175,.0268,.0165,.0000
2021-02-15,"Ontario_12plus",323503,199406,0,0,13038032,.0248,.0153,.0000
2021-02-15,"Undisclosed_or_missing",37,7,0,0,0,.0000,.0000,.0000
2021-02-16,"12-17yrs",20,3,0,0,961857,.0000,.0000,.0000
2021-02-16,"18-29yrs",26856,15149,0,0,2454802,.0109,.0062,.0000
2021-02-16,"30-39yrs",44681,27776,0,0,2077137,.0215,.0134,.0000
2021-02-16,"40-49yrs",43593,28667,0,0,1855340,.0235,.0155,.0000
2021-02-16,"50-59yrs",50131,33145,0,0,2019276,.0248,.0164,.0000
2021-02-16,"60-69yrs",45731,29034,0,0,1813493,.0252,.0160,.0000
2021-02-16,"70-79yrs",28338,16240,0,0,1181151,.0240,.0137,.0000
2021-02-16,"80+",85151,54272,0,0,674976,.1262,.0804,.0000
2021-02-16,"Adults_18plus",324481,204283,0,0,12076175,.0269,.0169,.0000
2021-02-16,"Ontario_12plus",324501,204286,0,0,13038032,.0249,.0157,.0000
