"Date","PHU ID","PHU name","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-08-17,4913,"SOUTHWESTERN","30-39yrs",19089,15755,,,24409,.7820,.6455,
2021-08-17,5183,"HURON PERTH","30-39yrs",11678,10009,,,14728,.7929,.6796,
2021-08-17,9999,"UNKNOWN","30-39yrs",1261,252,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","40-49yrs",9435,8337,,,11665,.8088,.7147,
2021-08-17,2227,"BRANT COUNTY","40-49yrs",15403,13858,,,18896,.8151,.7334,
2021-08-17,2230,"DURHAM REGION","40-49yrs",78629,72474,,,93719,.8390,.7733,
2021-08-17,2233,"GREY BRUCE","40-49yrs",13603,12315,,,16555,.8217,.7439,
2021-08-17,2234,"HALDIMAND-NORFOLK","40-49yrs",8794,7681,,,11715,.7507,.6557,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","40-49yrs",14741,12864,,,17924,.8224,.7177,
2021-08-17,2236,"HALTON REGION","40-49yrs",78691,72911,,,88209,.8921,.8266,
2021-08-17,2237,"CITY OF HAMILTON","40-49yrs",55153,49141,,,71673,.7695,.6856,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","40-49yrs",13272,11278,,,17924,.7405,.6292,
2021-08-17,2240,"CHATHAM-KENT","40-49yrs",8446,7454,,,11350,.7441,.6567,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","40-49yrs",19366,17470,,,24416,.7932,.7155,
2021-08-17,2242,"LAMBTON COUNTY","40-49yrs",10507,9412,,,13713,.7662,.6864,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","40-49yrs",16146,14615,,,18360,.8794,.7960,
2021-08-17,2244,"MIDDLESEX-LONDON","40-49yrs",50517,44745,,,59863,.8439,.7475,
2021-08-17,2246,"NIAGARA REGION","40-49yrs",43028,38083,,,52093,.8260,.7311,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","40-49yrs",10638,9382,,,13844,.7684,.6777,
2021-08-17,2249,"NORTHWESTERN","40-49yrs",7947,6983,,,9699,.8194,.7200,
2021-08-17,2251,"CITY OF OTTAWA","40-49yrs",117463,107408,,,134815,.8713,.7967,
2021-08-17,2253,"PEEL REGION","40-49yrs",166675,148948,,,220945,.7544,.6741,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","40-49yrs",12006,10644,,,14923,.8045,.7133,
2021-08-17,2256,"PORCUPINE","40-49yrs",7284,6294,,,9835,.7406,.6399,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","40-49yrs",8354,7491,,,11851,.7049,.6321,
2021-08-17,2258,"EASTERN ONTARIO","40-49yrs",18586,16473,,,23559,.7889,.6992,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","40-49yrs",56479,49513,,,72346,.7807,.6844,
2021-08-17,2261,"SUDBURY AND DISTRICT","40-49yrs",18071,16029,,,23893,.7563,.6709,
2021-08-17,2262,"THUNDER BAY DISTRICT","40-49yrs",14235,12580,,,17224,.8265,.7304,
2021-08-17,2263,"TIMISKAMING","40-49yrs",2646,2353,,,3499,.7563,.6725,
2021-08-17,2265,"WATERLOO REGION","40-49yrs",62880,57278,,,76587,.8210,.7479,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","40-49yrs",31923,29342,,,38968,.8192,.7530,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","40-49yrs",40055,35907,,,50811,.7883,.7067,
2021-08-17,2270,"YORK REGION","40-49yrs",138735,128606,,,162480,.8539,.7915,
2021-08-17,3895,"TORONTO","40-49yrs",320535,294178,,,423307,.7572,.6950,
2021-08-17,4913,"SOUTHWESTERN","40-49yrs",19913,17304,,,25213,.7898,.6863,
2021-08-17,5183,"HURON PERTH","40-49yrs",11916,10644,,,14709,.8101,.7236,
2021-08-17,9999,"UNKNOWN","40-49yrs",698,174,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","50-59yrs",12987,11887,,,16446,.7897,.7228,
2021-08-17,2227,"BRANT COUNTY","50-59yrs",17590,16240,,,21321,.8250,.7617,
2021-08-17,2230,"DURHAM REGION","50-59yrs",87977,82840,,,104381,.8428,.7936,
2021-08-17,2233,"GREY BRUCE","50-59yrs",18602,17325,,,24279,.7662,.7136,
2021-08-17,2234,"HALDIMAND-NORFOLK","50-59yrs",12445,11504,,,17361,.7168,.6626,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","50-59yrs",22547,20546,,,30845,.7310,.6661,
2021-08-17,2236,"HALTON REGION","50-59yrs",77206,72918,,,85689,.9010,.8510,
2021-08-17,2237,"CITY OF HAMILTON","50-59yrs",65320,60145,,,80704,.8094,.7453,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","50-59yrs",19546,17590,,,26066,.7499,.6748,
2021-08-17,2240,"CHATHAM-KENT","50-59yrs",11641,10680,,,15450,.7535,.6913,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","50-59yrs",24587,22822,,,29814,.8247,.7655,
2021-08-17,2242,"LAMBTON COUNTY","50-59yrs",13510,12541,,,18136,.7449,.6915,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","50-59yrs",23577,22021,,,28235,.8350,.7799,
2021-08-17,2244,"MIDDLESEX-LONDON","50-59yrs",55676,50988,,,66854,.8328,.7627,
2021-08-17,2246,"NIAGARA REGION","50-59yrs",55886,50950,,,70296,.7950,.7248,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","50-59yrs",15419,14126,,,20038,.7695,.7050,
2021-08-17,2249,"NORTHWESTERN","50-59yrs",9351,8511,,,11842,.7897,.7187,
2021-08-17,2251,"CITY OF OTTAWA","50-59yrs",126951,118920,,,139786,.9082,.8507,
2021-08-17,2253,"PEEL REGION","50-59yrs",182764,169490,,,217659,.8397,.7787,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","50-59yrs",15429,14178,,,20821,.7410,.6809,
2021-08-17,2256,"PORCUPINE","50-59yrs",9727,8820,,,11988,.8114,.7357,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","50-59yrs",12091,11190,,,15489,.7806,.7224,
2021-08-17,2258,"EASTERN ONTARIO","50-59yrs",25817,23837,,,32885,.7851,.7249,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","50-59yrs",71441,65268,,,92219,.7747,.7078,
2021-08-17,2261,"SUDBURY AND DISTRICT","50-59yrs",23340,21494,,,28981,.8054,.7417,
2021-08-17,2262,"THUNDER BAY DISTRICT","50-59yrs",18138,16646,,,20955,.8656,.7944,
2021-08-17,2263,"TIMISKAMING","50-59yrs",3665,3370,,,4828,.7590,.6979,
2021-08-17,2265,"WATERLOO REGION","50-59yrs",65676,61209,,,78016,.8418,.7846,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","50-59yrs",37394,35081,,,44023,.8494,.7969,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","50-59yrs",48739,45072,,,60800,.8016,.7413,
2021-08-17,2270,"YORK REGION","50-59yrs",154506,145520,,,180487,.8561,.8063,
2021-08-17,3895,"TORONTO","50-59yrs",338594,315461,,,394894,.8574,.7988,
2021-08-17,4913,"SOUTHWESTERN","50-59yrs",24209,21890,,,29933,.8088,.7313,
2021-08-17,5183,"HURON PERTH","50-59yrs",15651,14526,,,19413,.8062,.7483,
2021-08-17,9999,"UNKNOWN","50-59yrs",666,222,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","60-69yrs",17434,16591,,,18604,.9371,.8918,
2021-08-17,2227,"BRANT COUNTY","60-69yrs",18456,17575,,,19812,.9316,.8871,
2021-08-17,2230,"DURHAM REGION","60-69yrs",75758,72538,,,83972,.9022,.8638,
2021-08-17,2233,"GREY BRUCE","60-69yrs",25581,24678,,,27440,.9323,.8993,
2021-08-17,2234,"HALDIMAND-NORFOLK","60-69yrs",15675,15074,,,18117,.8652,.8320,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","60-69yrs",31320,29840,,,32828,.9541,.9090,
2021-08-17,2236,"HALTON REGION","60-69yrs",58418,56290,,,64619,.9040,.8711,
2021-08-17,2237,"CITY OF HAMILTON","60-69yrs",63428,60102,,,72258,.8778,.8318,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","60-69yrs",25167,23687,,,26203,.9605,.9040,
2021-08-17,2240,"CHATHAM-KENT","60-69yrs",14665,14014,,,15770,.9299,.8886,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","60-69yrs",27568,26410,,,28261,.9755,.9345,
2021-08-17,2242,"LAMBTON COUNTY","60-69yrs",17663,16969,,,20502,.8615,.8277,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","60-69yrs",29103,27909,,,28428,1.024,.9817,
2021-08-17,2244,"MIDDLESEX-LONDON","60-69yrs",55365,52274,,,60813,.9104,.8596,
2021-08-17,2246,"NIAGARA REGION","60-69yrs",61454,58058,,,66878,.9189,.8681,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","60-69yrs",19264,18364,,,20502,.9396,.8957,
2021-08-17,2249,"NORTHWESTERN","60-69yrs",10236,9602,,,11530,.8877,.8328,
2021-08-17,2251,"CITY OF OTTAWA","60-69yrs",110918,106208,,,118913,.9328,.8932,
2021-08-17,2253,"PEEL REGION","60-69yrs",146312,138691,,,167934,.8712,.8259,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","60-69yrs",20804,19910,,,22051,.9434,.9029,
2021-08-17,2256,"PORCUPINE","60-69yrs",10783,10176,,,12077,.8928,.8426,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","60-69yrs",15337,14719,,,15644,.9804,.9409,
2021-08-17,2258,"EASTERN ONTARIO","60-69yrs",29668,28158,,,31360,.9460,.8979,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","60-69yrs",75556,71362,,,79793,.9469,.8943,
2021-08-17,2261,"SUDBURY AND DISTRICT","60-69yrs",26156,25083,,,28512,.9174,.8797,
2021-08-17,2262,"THUNDER BAY DISTRICT","60-69yrs",20739,19563,,,22248,.9322,.8793,
2021-08-17,2263,"TIMISKAMING","60-69yrs",4800,4559,,,5410,.8872,.8427,
2021-08-17,2265,"WATERLOO REGION","60-69yrs",57390,54729,,,64550,.8891,.8479,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","60-69yrs",34557,33171,,,37194,.9291,.8918,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","60-69yrs",48775,46683,,,54082,.9019,.8632,
2021-08-17,2270,"YORK REGION","60-69yrs",125329,120001,,,143847,.8713,.8342,
2021-08-17,3895,"TORONTO","60-69yrs",293969,278735,,,327676,.8971,.8506,
2021-08-17,4913,"SOUTHWESTERN","60-69yrs",25914,24415,,,27383,.9464,.8916,
2021-08-17,5183,"HURON PERTH","60-69yrs",19916,19126,,,19835,1.004,.9643,
2021-08-17,9999,"UNKNOWN","60-69yrs",650,219,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","70-79yrs",12717,12375,,,12699,1.001,.9745,
2021-08-17,2227,"BRANT COUNTY","70-79yrs",12774,12434,,,12716,1.005,.9778,
2021-08-17,2230,"DURHAM REGION","70-79yrs",47489,46220,,,50080,.9483,.9229,
2021-08-17,2233,"GREY BRUCE","70-79yrs",18735,18337,,,19403,.9656,.9451,
2021-08-17,2234,"HALDIMAND-NORFOLK","70-79yrs",11396,11102,,,11809,.9650,.9401,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","70-79yrs",23775,23065,,,24747,.9607,.9320,
2021-08-17,2236,"HALTON REGION","70-79yrs",41602,40564,,,43839,.9490,.9253,
2021-08-17,2237,"CITY OF HAMILTON","70-79yrs",42530,40995,,,45295,.9390,.9051,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","70-79yrs",18368,17715,,,18608,.9871,.9520,
2021-08-17,2240,"CHATHAM-KENT","70-79yrs",10516,10273,,,10558,.9960,.9730,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","70-79yrs",19809,19340,,,19981,.9914,.9679,
2021-08-17,2242,"LAMBTON COUNTY","70-79yrs",12901,12608,,,13758,.9377,.9164,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","70-79yrs",21304,20795,,,20048,1.063,1.037,
2021-08-17,2244,"MIDDLESEX-LONDON","70-79yrs",38272,37046,,,40094,.9546,.9240,
2021-08-17,2246,"NIAGARA REGION","70-79yrs",46250,44749,,,48175,.9600,.9289,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","70-79yrs",13457,13078,,,14235,.9454,.9187,
2021-08-17,2249,"NORTHWESTERN","70-79yrs",6134,5878,,,6718,.9131,.8750,
2021-08-17,2251,"CITY OF OTTAWA","70-79yrs",74100,71943,,,75781,.9778,.9494,
2021-08-17,2253,"PEEL REGION","70-79yrs",89278,85890,,,102369,.8721,.8390,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","70-79yrs",15898,15511,,,15695,1.013,.9883,
2021-08-17,2256,"PORCUPINE","70-79yrs",6604,6350,,,6754,.9777,.9401,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","70-79yrs",10805,10521,,,10814,.9992,.9729,
2021-08-17,2258,"EASTERN ONTARIO","70-79yrs",20374,19738,,,20776,.9807,.9500,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","70-79yrs",52087,50495,,,54104,.9627,.9333,
2021-08-17,2261,"SUDBURY AND DISTRICT","70-79yrs",17965,17520,,,18552,.9684,.9444,
2021-08-17,2262,"THUNDER BAY DISTRICT","70-79yrs",13616,13201,,,13660,.9968,.9664,
2021-08-17,2263,"TIMISKAMING","70-79yrs",3399,3308,,,3541,.9600,.9343,
2021-08-17,2265,"WATERLOO REGION","70-79yrs",38089,37006,,,40380,.9433,.9164,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","70-79yrs",22930,22415,,,23504,.9756,.9537,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","70-79yrs",33916,32920,,,35970,.9429,.9152,
2021-08-17,2270,"YORK REGION","70-79yrs",81887,79307,,,90111,.9087,.8801,
2021-08-17,3895,"TORONTO","70-79yrs",188354,180894,,,202795,.9288,.8920,
2021-08-17,4913,"SOUTHWESTERN","70-79yrs",18790,18187,,,18637,1.008,.9759,
2021-08-17,5183,"HURON PERTH","70-79yrs",14834,14511,,,13697,1.083,1.059,
2021-08-17,9999,"UNKNOWN","70-79yrs",259,135,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","80+",7614,7397,,,7929,.9603,.9329,
2021-08-17,2227,"BRANT COUNTY","80+",7226,6986,,,7044,1.026,.9917,
2021-08-17,2230,"DURHAM REGION","80+",27042,26129,,,26420,1.024,.9890,
2021-08-17,2233,"GREY BRUCE","80+",10264,9932,,,11147,.9208,.8910,
2021-08-17,2234,"HALDIMAND-NORFOLK","80+",5998,5827,,,6382,.9399,.9131,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","80+",13183,12734,,,14112,.9342,.9024,
2021-08-17,2236,"HALTON REGION","80+",26979,26220,,,25542,1.056,1.027,
2021-08-17,2237,"CITY OF HAMILTON","80+",27569,26447,,,28319,.9735,.9339,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","80+",10307,9947,,,10614,.9711,.9372,
2021-08-17,2240,"CHATHAM-KENT","80+",6243,6061,,,6269,.9959,.9668,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","80+",11420,11108,,,11314,1.009,.9818,
2021-08-17,2242,"LAMBTON COUNTY","80+",7346,7151,,,8068,.9105,.8863,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","80+",11254,10925,,,10669,1.055,1.024,
2021-08-17,2244,"MIDDLESEX-LONDON","80+",23599,22718,,,23219,1.016,.9784,
2021-08-17,2246,"NIAGARA REGION","80+",28580,27534,,,29120,.9815,.9455,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","80+",7815,7563,,,7885,.9911,.9592,
2021-08-17,2249,"NORTHWESTERN","80+",3213,3050,,,3618,.8880,.8430,
2021-08-17,2251,"CITY OF OTTAWA","80+",43656,42230,,,42388,1.030,.9963,
2021-08-17,2253,"PEEL REGION","80+",47744,45550,,,50535,.9448,.9014,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","80+",9279,9065,,,9476,.9792,.9566,
2021-08-17,2256,"PORCUPINE","80+",3685,3506,,,3632,1.015,.9654,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","80+",6156,5977,,,6453,.9540,.9262,
2021-08-17,2258,"EASTERN ONTARIO","80+",10976,10581,,,11219,.9783,.9431,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","80+",30094,29026,,,30142,.9984,.9630,
2021-08-17,2261,"SUDBURY AND DISTRICT","80+",10487,10167,,,10028,1.046,1.014,
2021-08-17,2262,"THUNDER BAY DISTRICT","80+",8014,7732,,,7894,1.015,.9795,
2021-08-17,2263,"TIMISKAMING","80+",1935,1868,,,1974,.9803,.9464,
2021-08-17,2265,"WATERLOO REGION","80+",22788,22081,,,22488,1.013,.9819,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","80+",13890,13468,,,12749,1.089,1.056,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","80+",19859,19154,,,20462,.9705,.9361,
2021-08-17,2270,"YORK REGION","80+",47812,45975,,,48390,.9881,.9501,
2021-08-17,3895,"TORONTO","80+",128648,122963,,,144579,.8898,.8505,
2021-08-17,4913,"SOUTHWESTERN","80+",10438,10120,,,10908,.9569,.9278,
2021-08-17,5183,"HURON PERTH","80+",8845,8658,,,8279,1.068,1.046,
2021-08-17,9999,"UNKNOWN","80+",60,38,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","Adults_18plus",79666,72690,,,94913,.8394,.7659,
2021-08-17,2227,"BRANT COUNTY","Adults_18plus",102534,93581,,,123546,.8299,.7575,
2021-08-17,2230,"DURHAM REGION","Adults_18plus",476499,441468,,,566267,.8415,.7796,
2021-08-17,2233,"GREY BRUCE","Adults_18plus",114172,105925,,,138881,.8221,.7627,
2021-08-17,2234,"HALDIMAND-NORFOLK","Adults_18plus",71339,65160,,,93135,.7660,.6996,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Adults_18plus",134693,122715,,,160405,.8397,.7650,
2021-08-17,2236,"HALTON REGION","Adults_18plus",414350,385545,,,484194,.8558,.7963,
2021-08-17,2237,"CITY OF HAMILTON","Adults_18plus",380957,344092,,,482542,.7895,.7131,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Adults_18plus",112358,100073,,,139653,.8046,.7166,
2021-08-17,2240,"CHATHAM-KENT","Adults_18plus",67677,61848,,,85975,.7872,.7194,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Adults_18plus",148142,135630,,,177763,.8334,.7630,
2021-08-17,2242,"LAMBTON COUNTY","Adults_18plus",83918,77197,,,107228,.7826,.7199,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Adults_18plus",132109,122112,,,143884,.9182,.8487,
2021-08-17,2244,"MIDDLESEX-LONDON","Adults_18plus",346751,309607,,,412459,.8407,.7506,
2021-08-17,2246,"NIAGARA REGION","Adults_18plus",325241,292773,,,391329,.8311,.7482,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","Adults_18plus",87333,79550,,,108600,.8042,.7325,
2021-08-17,2249,"NORTHWESTERN","Adults_18plus",55450,49485,,,67354,.8233,.7347,
2021-08-17,2251,"CITY OF OTTAWA","Adults_18plus",730047,668073,,,856529,.8523,.7800,
2021-08-17,2253,"PEEL REGION","Adults_18plus",1055475,930589,,,1273929,.8285,.7305,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","Adults_18plus",101431,92548,,,122992,.8247,.7525,
2021-08-17,2256,"PORCUPINE","Adults_18plus",53174,47066,,,66273,.8023,.7102,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","Adults_18plus",69704,64055,,,88601,.7867,.7230,
2021-08-17,2258,"EASTERN ONTARIO","Adults_18plus",140657,127580,,,169549,.8296,.7525,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","Adults_18plus",400888,358873,,,490888,.8167,.7311,
2021-08-17,2261,"SUDBURY AND DISTRICT","Adults_18plus",131853,119662,,,163770,.8051,.7307,
2021-08-17,2262,"THUNDER BAY DISTRICT","Adults_18plus",107873,97080,,,122742,.8789,.7909,
2021-08-17,2263,"TIMISKAMING","Adults_18plus",21515,19513,,,26908,.7996,.7252,
2021-08-17,2265,"WATERLOO REGION","Adults_18plus",402101,365015,,,466255,.8624,.7829,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","Adults_18plus",209295,193268,,,248856,.8410,.7766,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","Adults_18plus",277836,252254,,,343007,.8100,.7354,
2021-08-17,2270,"YORK REGION","Adults_18plus",806918,749869,,,979192,.8241,.7658,
2021-08-17,3895,"TORONTO","Adults_18plus",2092827,1914722,,,2607776,.8025,.7342,
2021-08-17,4913,"SOUTHWESTERN","Adults_18plus",137486,122708,,,166876,.8239,.7353,
2021-08-17,5183,"HURON PERTH","Adults_18plus",95894,88233,,,111054,.8635,.7945,
2021-08-17,9999,"UNKNOWN","Adults_18plus",5529,1355,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","Ontario_12plus",83875,76054,,,101417,.8270,.7499,
2021-08-17,2227,"BRANT COUNTY","Ontario_12plus",109343,99266,,,134281,.8143,.7392,
2021-08-17,2230,"DURHAM REGION","Ontario_12plus",513249,472757,,,617305,.8314,.7658,
2021-08-17,2233,"GREY BRUCE","Ontario_12plus",120147,110645,,,149060,.8060,.7423,
2021-08-17,2234,"HALDIMAND-NORFOLK","Ontario_12plus",74750,67847,,,100272,.7455,.6766,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Ontario_12plus",141098,127558,,,170498,.8276,.7481,
2021-08-17,2236,"HALTON REGION","Ontario_12plus",453691,419400,,,533442,.8505,.7862,
2021-08-17,2237,"CITY OF HAMILTON","Ontario_12plus",404871,362887,,,519560,.7793,.6985,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Ontario_12plus",118511,104830,,,149606,.7922,.7007,
2021-08-17,2240,"CHATHAM-KENT","Ontario_12plus",71357,64611,,,93208,.7656,.6932,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Ontario_12plus",157319,143301,,,189566,.8299,.7559,
2021-08-17,2242,"LAMBTON COUNTY","Ontario_12plus",88834,81012,,,115508,.7691,.7014,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Ontario_12plus",139537,128283,,,154361,.9040,.8311,
2021-08-17,2244,"MIDDLESEX-LONDON","Ontario_12plus",370955,328842,,,444194,.8351,.7403,
2021-08-17,2246,"NIAGARA REGION","Ontario_12plus",343530,306964,,,419682,.8185,.7314,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","Ontario_12plus",91848,83093,,,115844,.7929,.7173,
2021-08-17,2249,"NORTHWESTERN","Ontario_12plus",59860,52716,,,74025,.8086,.7121,
2021-08-17,2251,"CITY OF OTTAWA","Ontario_12plus",783940,712031,,,922751,.8496,.7716,
2021-08-17,2253,"PEEL REGION","Ontario_12plus",1134610,993606,,,1392903,.8146,.7133,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","Ontario_12plus",106773,96761,,,131033,.8149,.7384,
2021-08-17,2256,"PORCUPINE","Ontario_12plus",56784,49734,,,72027,.7884,.6905,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","Ontario_12plus",73743,67261,,,94931,.7768,.7085,
2021-08-17,2258,"EASTERN ONTARIO","Ontario_12plus",149290,134021,,,182972,.8159,.7325,
2021-08-17,2260,"SIMCOE MUSKOKA DISTRICT","Ontario_12plus",425957,378035,,,528502,.8060,.7153,
2021-08-17,2261,"SUDBURY AND DISTRICT","Ontario_12plus",139667,125740,,,175659,.7951,.7158,
2021-08-17,2262,"THUNDER BAY DISTRICT","Ontario_12plus",114148,102044,,,131784,.8662,.7743,
2021-08-17,2263,"TIMISKAMING","Ontario_12plus",22654,20384,,,28805,.7865,.7077,
2021-08-17,2265,"WATERLOO REGION","Ontario_12plus",431262,389343,,,506304,.8518,.7690,
2021-08-17,2266,"WELLINGTON-DUFFERIN-GUELPH","Ontario_12plus",224241,205655,,,270024,.8304,.7616,
2021-08-17,2268,"WINDSOR-ESSEX COUNTY","Ontario_12plus",296183,266477,,,372777,.7945,.7148,
2021-08-17,2270,"YORK REGION","Ontario_12plus",872500,803941,,,1069165,.8161,.7519,
2021-08-17,3895,"TORONTO","Ontario_12plus",2208878,2010655,,,2770322,.7973,.7258,
2021-08-17,4913,"SOUTHWESTERN","Ontario_12plus",146662,129870,,,182213,.8049,.7127,
2021-08-17,5183,"HURON PERTH","Ontario_12plus",101749,92806,,,120844,.8420,.7680,
2021-08-17,9999,"UNKNOWN","Ontario_12plus",5859,1392,,,0,,,
2021-08-17,2226,"ALGOMA DISTRICT","Undisclosed_or_missing",2,,,,0,,,
2021-08-17,2227,"BRANT COUNTY","Undisclosed_or_missing",7,5,,,0,,,
2021-08-17,2230,"DURHAM REGION","Undisclosed_or_missing",62,41,,,0,,,
2021-08-17,2233,"GREY BRUCE","Undisclosed_or_missing",67,57,,,0,,,
2021-08-17,2234,"HALDIMAND-NORFOLK","Undisclosed_or_missing",8,5,,,0,,,
2021-08-17,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Undisclosed_or_missing",21,7,,,0,,,
2021-08-17,2236,"HALTON REGION","Undisclosed_or_missing",22,4,,,0,,,
2021-08-17,2237,"CITY OF HAMILTON","Undisclosed_or_missing",84,39,,,0,,,
2021-08-17,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Undisclosed_or_missing",31,10,,,0,,,
2021-08-17,2240,"CHATHAM-KENT","Undisclosed_or_missing",6,2,,,0,,,
2021-08-17,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Undisclosed_or_missing",12,,,,0,,,
2021-08-17,2242,"LAMBTON COUNTY","Undisclosed_or_missing",11,7,,,0,,,
2021-08-17,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Undisclosed_or_missing",19,14,,,0,,,
2021-08-17,2244,"MIDDLESEX-LONDON","Undisclosed_or_missing",43,22,,,0,,,
2021-08-17,2246,"NIAGARA REGION","Undisclosed_or_missing",22,2,,,0,,,
2021-08-17,2247,"NORTH BAY PARRY SOUND DISTRICT","Undisclosed_or_missing",11,2,,,0,,,
2021-08-17,2249,"NORTHWESTERN","Undisclosed_or_missing",14,5,,,0,,,
2021-08-17,2251,"CITY OF OTTAWA","Undisclosed_or_missing",2666,2453,,,0,,,
2021-08-17,2253,"PEEL REGION","Undisclosed_or_missing",139,49,,,0,,,
2021-08-17,2255,"PETERBOROUGH COUNTY-CITY","Undisclosed_or_missing",22,15,,,0,,,
2021-08-17,2256,"PORCUPINE","Undisclosed_or_missing",10,4,,,0,,,
2021-08-17,2257,"RENFREW COUNTY AND DISTRICT","Undisclosed_or_missing",7,1,,,0,,,
2021-08-17,2258,"EASTERN ONTARIO","Undisclosed_or_missing",18,6,,,0,,,
