"REF_DATE","GEO","DGUID","Gender","Age group","Transmission","Hospitalization","Death","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Quebec Region","2016A00012","Female","80 years and over","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938016","3.3.9.2.5.1","2","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938017","3.3.9.2.5.2","2","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938018","3.3.9.2.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938019","3.3.9.2.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938020","3.3.9.3.1.1","9","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938021","3.3.9.3.1.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938022","3.3.9.3.1.3","9","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938023","3.3.9.3.1.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938024","3.3.9.3.2.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938025","3.3.9.3.2.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938026","3.3.9.3.2.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938027","3.3.9.3.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938028","3.3.9.3.3.1","2","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938029","3.3.9.3.3.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938030","3.3.9.3.3.3","2","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938031","3.3.9.3.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160938032","3.3.9.3.4.1","7","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938033","3.3.9.3.4.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160938034","3.3.9.3.4.3","7","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938035","3.3.9.3.4.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938036","3.3.9.3.5.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938037","3.3.9.3.5.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938038","3.3.9.3.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Travel exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938039","3.3.9.3.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938040","3.3.9.4.1.1","7060","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938041","3.3.9.4.1.2","911","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938042","3.3.9.4.1.3","3872","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938043","3.3.9.4.1.4","2277","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938044","3.3.9.4.2.1","84","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938045","3.3.9.4.2.2","34","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938046","3.3.9.4.2.3","28","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938047","3.3.9.4.2.4","22","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938048","3.3.9.4.3.1","1315","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938049","3.3.9.4.3.2","280","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938050","3.3.9.4.3.3","637","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938051","3.3.9.4.3.4","398","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160938052","3.3.9.4.4.1","5661","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938053","3.3.9.4.4.2","597","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160938054","3.3.9.4.4.3","3207","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938055","3.3.9.4.4.4","1857","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938056","3.3.9.4.5.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938057","3.3.9.4.5.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938058","3.3.9.4.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","80 years and over","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938059","3.3.9.4.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938060","3.3.10.1.1.1","58","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938061","3.3.10.1.1.2","31","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938062","3.3.10.1.1.3","26","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938063","3.3.10.1.1.4","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938064","3.3.10.1.2.1","12","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938065","3.3.10.1.2.2","11","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938066","3.3.10.1.2.3","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938067","3.3.10.1.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938068","3.3.10.1.3.1","5","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938069","3.3.10.1.3.2","3","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938070","3.3.10.1.3.3","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938071","3.3.10.1.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160938072","3.3.10.1.4.1","38","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938073","3.3.10.1.4.2","14","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160938074","3.3.10.1.4.3","23","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938075","3.3.10.1.4.4","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938076","3.3.10.1.5.1","3","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938077","3.3.10.1.5.2","3","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938078","3.3.10.1.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938079","3.3.10.1.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938080","3.3.10.2.1.1","34","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938081","3.3.10.2.1.2","17","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938082","3.3.10.2.1.3","17","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938083","3.3.10.2.1.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938084","3.3.10.2.2.1","8","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938085","3.3.10.2.2.2","7","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938086","3.3.10.2.2.3","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938087","3.3.10.2.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938088","3.3.10.2.3.1","5","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938089","3.3.10.2.3.2","3","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938090","3.3.10.2.3.3","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938091","3.3.10.2.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160938092","3.3.10.2.4.1","20","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938093","3.3.10.2.4.2","6","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160938094","3.3.10.2.4.3","14","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938095","3.3.10.2.4.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938096","3.3.10.2.5.1","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938097","3.3.10.2.5.2","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938098","3.3.10.2.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938099","3.3.10.2.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938100","3.3.10.3.1.1","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938101","3.3.10.3.1.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938102","3.3.10.3.1.3","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938103","3.3.10.3.1.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938104","3.3.10.3.2.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938105","3.3.10.3.2.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938106","3.3.10.3.2.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938107","3.3.10.3.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938108","3.3.10.3.3.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938109","3.3.10.3.3.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938110","3.3.10.3.3.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938111","3.3.10.3.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160938112","3.3.10.3.4.1","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938113","3.3.10.3.4.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160938114","3.3.10.3.4.3","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938115","3.3.10.3.4.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938116","3.3.10.3.5.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938117","3.3.10.3.5.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938118","3.3.10.3.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Travel exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938119","3.3.10.3.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938120","3.3.10.4.1.1","22","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938121","3.3.10.4.1.2","14","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938122","3.3.10.4.1.3","7","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938123","3.3.10.4.1.4","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938124","3.3.10.4.2.1","4","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938125","3.3.10.4.2.2","4","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938126","3.3.10.4.2.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938127","3.3.10.4.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938128","3.3.10.4.3.1","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938129","3.3.10.4.3.2","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938130","3.3.10.4.3.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938131","3.3.10.4.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160938132","3.3.10.4.4.1","16","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938133","3.3.10.4.4.2","8","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160938134","3.3.10.4.4.3","7","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938135","3.3.10.4.4.4","1","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938136","3.3.10.4.5.1","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938137","3.3.10.4.5.2","2","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938138","3.3.10.4.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Female","Not stated, age group","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938139","3.3.10.4.5.4","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938140","3.4.1.1.1.1","328","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938141","3.4.1.1.1.2","2","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938142","3.4.1.1.1.3","112","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938143","3.4.1.1.1.4","214","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938144","3.4.1.1.2.1","1","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938145","3.4.1.1.2.2","1","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938146","3.4.1.1.2.3","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160938147","3.4.1.1.2.4","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160938148","3.4.1.1.3.1","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160938149","3.4.1.1.3.2","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160938150","3.4.1.1.3.3","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160938151","3.4.1.1.3.4","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160938152","3.4.1.1.4.1","117","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160938153","3.4.1.1.4.2","1","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160938154","3.4.1.1.4.3","112","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160938155","3.4.1.1.4.4","4","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160938156","3.4.1.1.5.1","210","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160938157","3.4.1.1.5.2","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160938158","3.4.1.1.5.3","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160938159","3.4.1.1.5.4","210","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160938160","3.4.1.2.1.1","81","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160938161","3.4.1.2.1.2","1","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160938162","3.4.1.2.1.3","80","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160938163","3.4.1.2.1.4","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160938164","3.4.1.2.2.1","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160938165","3.4.1.2.2.2","0","","","","0"
"2021","Quebec Region","2016A00012","Not stated, gender","Total, all age groups","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160938166","3.4.1.2.2.3","0","","","","0"
